BEA Detail,Year,Country,Import Quantity,Unit,Source,BEA Summary,Region,cntry_cntrb_to_national_detail,cntry_cntrb_to_region_detail,cntry_cntrb_to_national_summary,cntry_cntrb_to_region_summary
33721A,2019,Mozambique,0.0,USD,Census,337,ROW,0.0,0.0,0.0,0.0
337900,2019,Mozambique,0.0,USD,Census,337,ROW,0.0,0.0,0.0,0.0
339112,2019,Mozambique,0.0,USD,Census,339,ROW,0.0,0.0,0.0,0.0
339113,2019,Mozambique,5932.0,USD,Census,339,ROW,3.218550787783391e-07,8.266713221882023e-06,4.537877693172125e-08,4.0020015531769377e-07
339114,2019,Mozambique,0.0,USD,Census,339,ROW,0.0,0.0,0.0,0.0
339115,2019,Mozambique,0.0,USD,Census,339,ROW,0.0,0.0,0.0,0.0
339116,2019,Mozambique,0.0,USD,Census,339,ROW,0.0,0.0,0.0,0.0
339910,2019,Mozambique,66210592.0,USD,Census,339,ROW,0.0018847171918533444,0.006447348829793007,0.0005064996097244112,0.004466872758273171
339920,2019,Mozambique,0.0,USD,Census,339,ROW,0.0,0.0,0.0,0.0
339930,2019,Mozambique,12577.0,USD,Census,339,ROW,6.020259438812196e-07,0.0003654858917999606,9.62118808951885e-08,8.485025882384751e-07
339940,2019,Mozambique,0.0,USD,Census,339,ROW,0.0,0.0,0.0,0.0
339950,2019,Mozambique,0.0,USD,Census,339,ROW,0.0,0.0,0.0,0.0
339990,2019,Mozambique,339946.0,USD,Census,339,ROW,1.861629442930897e-05,0.0011351273311134128,2.6005282708750695e-06,2.293432939980255e-05
S00401,2019,Mozambique,404740.0,USD,Census,Used,ROW,6.0812312235806925e-05,0.0006940577671684223,9.422217324090826e-06,0.0001778309667267189
S00402,2019,Mozambique,721676.0,USD,Census,Used,ROW,1.988068523380346e-05,0.0004263130192563134,1.6800385703366535e-05,0.00031708341340977317
1111A0,2019,Madagascar,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
1111B0,2019,Madagascar,2910304.0,USD,Census,111CA,ROW,0.0016258844452434393,0.00648137858374445,5.817971745632252e-05,0.00015680879333667048
111200,2019,Madagascar,26577.0,USD,Census,111CA,ROW,2.557208488871428e-06,1.8804431548692284e-05,5.312992563102286e-07,1.4319834974314339e-06
111300,2019,Madagascar,423711752.0,USD,Census,111CA,ROW,0.018183812556027037,0.03374858713252422,0.008470396911897656,0.022829824153657686
111400,2019,Madagascar,103075.0,USD,Census,111CA,ROW,3.5585583382582983e-05,6.581648094117761e-05,2.060566310876954e-06,5.553738156968245e-06
111900,2019,Madagascar,46882.0,USD,Census,111CA,ROW,2.6280909097601346e-05,8.54084532664107e-05,9.372153265732076e-07,2.5260281569244265e-06
112120,2019,Madagascar,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
1121A0,2019,Madagascar,0.0,USD,Census,111CA,ROW,0.0,0.0,0.0,0.0
112300,2019,Madagascar,0.0,USD,Census,111CA,ROW,0.0,0.008333333333333333,0.0,0.0
112A00,2019,Madagascar,188973.0,USD,Census,111CA,ROW,3.6644317305175946e-05,0.00010306350435128795,3.777748216981331e-06,1.0181970028976572e-05
113000,2019,Madagascar,1073874.0,USD,Census,113FF,ROW,0.00037295029206807755,0.0038130555521922087,5.473903948756164e-05,0.0003297403711268878
114000,2019,Madagascar,1215190.0,USD,Census,113FF,ROW,7.259779838285311e-05,0.00040845417708871326,6.194240050032875e-05,0.00037313241738759186
211000,2019,Madagascar,0.0,USD,Census,211,ROW,0.0,0.0,0.0,0.0
212100,2019,Madagascar,0.0,USD,Census,212,ROW,0.0,0.0,0.0,0.0
212230,2019,Madagascar,0.0,USD,Census,212,ROW,0.0,0.0,0.0,0.0
2122A0,2019,Madagascar,52521061.0,USD,Census,212,ROW,0.021357159459727514,0.031837775166901255,0.008662654010662995,0.0193633915324194
212310,2019,Madagascar,0.0,USD,Census,212,ROW,0.0,0.0,0.0,0.0
2123A0,2019,Madagascar,1505978.0,USD,Census,212,ROW,0.0006031169740793318,0.0023114903822552906,0.0002483911427773753,0.000555221869055728
311111,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311119,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311210,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311221,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311224,2019,Madagascar,15993.0,USD,Census,311FT,ROW,2.257713516025462e-06,4.8561904909996644e-05,1.609569881634657e-07,1.5380954090345711e-06
311225,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311230,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311300,2019,Madagascar,752314.0,USD,Census,311FT,ROW,8.974592721080675e-05,0.000458311270013113,7.571449733834148e-06,7.235232348855338e-05
311410,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311420,2019,Madagascar,242874.0,USD,Census,311FT,ROW,3.222411845113926e-05,0.00015150178894516794,2.444336118502693e-06,2.335793061801178e-05
311513,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311514,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
31151A,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311520,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311615,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
31161A,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311700,2019,Madagascar,108247.0,USD,Census,311FT,ROW,3.354334070064361e-05,0.0002019245756689734,1.0894210653242463e-06,1.0410442927641169e-05
311810,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
3118A0,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311910,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311920,2019,Madagascar,8768.0,USD,Census,311FT,ROW,3.2459426925981865e-06,1.5012076040644114e-05,8.824303584175997e-08,8.432452039276633e-07
311930,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
311940,2019,Madagascar,916122.0,USD,Census,311FT,ROW,0.00038632713916660213,0.003629778504395768,9.220048640673452e-06,8.810623662324575e-05
311990,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
312110,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
312120,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
312130,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
312140,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
312200,2019,Madagascar,0.0,USD,Census,311FT,ROW,0.0,0.0,0.0,0.0
313100,2019,Madagascar,0.0,USD,Census,313TT,ROW,0.0,0.0,0.0,0.0
313200,2019,Madagascar,19905.0,USD,Census,313TT,ROW,3.048230526666186e-06,6.740736769809817e-05,5.965866337917782e-07,1.9676838789958144e-05
313300,2019,Madagascar,0.0,USD,Census,313TT,ROW,0.0,0.0,0.0,0.0
314110,2019,Madagascar,0.0,USD,Census,313TT,ROW,0.0,0.0,0.0,0.0
